date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:14:37	14983/14983	---M-Z	200	added ('OK')	text/css	etag:%223a87-59a29cc710557-gzip%22	http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.5.0	C:/My%20Web%20Sites/inkedtranslations/localhost/wordpress/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.mindeba.css	(from http://localhost/wordpress/)
20:14:37	18468/18468	---M-Z	200	added ('OK')	text/css	etag:%224824-59a29cc6e1973-gzip%22	http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/animations.min.css?ver=2.8.2	C:/My%20Web%20Sites/inkedtranslations/localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/animations.min4dc3.css	(from http://localhost/wordpress/)
20:14:37	104255/104255	---M-Z	200	added ('OK')	text/css	etag:%221973f-59a29cc5f8edc-gzip%22	http://localhost/wordpress/wp-content/plugins/elementor/assets/css/frontend.min.css?ver=2.8.2	C:/My%20Web%20Sites/inkedtranslations/localhost/wordpress/wp-content/plugins/elementor/assets/css/frontend.min4dc3.css	(from http://localhost/wordpress/)
20:14:38	55967/55967	---M-Z	200	added ('OK')	text/css	etag:%22da9f-59a29cc725a57-gzip%22	http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=2.8.2	C:/My%20Web%20Sites/inkedtranslations/localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min4dc3.css	(from http://localhost/wordpress/)
20:14:38	26625/26625	---M-Z	200	added ('OK')	text/css	etag:%226801-59a29cc72e5ce-gzip%22	http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.min.css?ver=2.8.2	C:/My%20Web%20Sites/inkedtranslations/localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.min4dc3.css	(from http://localhost/wordpress/)
20:14:38	30979/30979	---M-Z	200	added ('OK')	text/css	etag:%227903-59a379d7bc4ec-gzip%22	http://localhost/wordpress/wp-content/uploads/elementor/css/post-125.css?ver=1576938539	C:/My%20Web%20Sites/inkedtranslations/localhost/wordpress/wp-content/uploads/elementor/css/post-1256010.css	(from http://localhost/wordpress/)
20:14:38	37002/37002	---M-Z	200	added ('OK')	text/css	etag:%22908a-59a29cd487d71-gzip%22	http://localhost/wordpress/wp-content/plugins/ocean-extra/assets/css/widgets.css?ver=5.3.2	C:/My%20Web%20Sites/inkedtranslations/localhost/wordpress/wp-content/plugins/ocean-extra/assets/css/widgets9dff.css	(from http://localhost/wordpress/)
20:14:39	54540/54540	---M-Z	200	added ('OK')	text/css	etag:%22d50c-59a29cc72a7d7-gzip%22	http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css?ver=5.9.0	C:/My%20Web%20Sites/inkedtranslations/localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.minad76.css	(from http://localhost/wordpress/)
20:14:39	667/667	---M-Z	200	added ('OK')	text/css	etag:%2229b-59a29cc72cc9e-gzip%22	http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.9.0	C:/My%20Web%20Sites/inkedtranslations/localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.minad76.css	(from http://localhost/wordpress/)
20:14:40	10056/10056	---M-Z	200	added ('OK')	application/javascript	etag:%222748-5333ff613c400-gzip%22	http://localhost/wordpress/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1	C:/My%20Web%20Sites/inkedtranslations/localhost/wordpress/wp-includes/js/jquery/jquery-migrate.min330a.js	(from http://localhost/wordpress/)
20:14:40	822/822	---M-Z	200	added ('OK')	text/xml	date:Sat,%2021%20Dec%202019%2019:14:40%20GMT	http://localhost/wordpress/xmlrpc.php?rsd	C:/My%20Web%20Sites/inkedtranslations/localhost/wordpress/xmlrpc0db0.php	(from http://localhost/wordpress/)
20:14:40	14974/14974	---M-Z	200	added ('OK')	application/javascript	etag:%223a7e-59a29cc73b98f-gzip%22	http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min.js?ver=2.8.2	C:/My%20Web%20Sites/inkedtranslations/localhost/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min4dc3.js	(from http://localhost/wordpress/)
20:14:40	27897/27897	---M-Z	200	added ('OK')	application/javascript	etag:%226cf9-57d7ae12f2a40-gzip%22	http://localhost/wordpress/wp-content/plugins/granular-controls-for-elementor/assets/js/jarallax.js?ver=1.0.5	C:/My%20Web%20Sites/inkedtranslations/localhost/wordpress/wp-content/plugins/granular-controls-for-elementor/assets/js/jarallax97de.js	(from http://localhost/wordpress/)
20:14:40	1045/1045	---M--	200	added ('OK')	application/xml	etag:%22415-4ed4785da9bc0%22	http://localhost/wordpress/wp-includes/wlwmanifest.xml	C:/My%20Web%20Sites/inkedtranslations/localhost/wordpress/wp-includes/wlwmanifest.xml	(from http://localhost/wordpress/)
20:14:41	2201/2201	---M--	200	added ('OK')	application/json	date:Sat,%2021%20Dec%202019%2019:14:40%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2F	C:/My%20Web%20Sites/inkedtranslations/localhost/wordpress/wp-json/oembed/1.0/embed68f4.json	(from http://localhost/wordpress/)
20:14:41	2296/2296	---M-Z	200	added ('OK')	text/xml	date:Sat,%2021%20Dec%202019%2019:14:41%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2F&format=xml	C:/My%20Web%20Sites/inkedtranslations/localhost/wordpress/wp-json/oembed/1.0/embedd248	(from http://localhost/wordpress/)
20:14:42	96873/96873	---M-Z	200	added ('OK')	application/javascript	etag:%2217a69-59936a760715c-gzip%22	http://localhost/wordpress/wp-includes/js/jquery/jquery.js?ver=1.12.4-wp	C:/My%20Web%20Sites/inkedtranslations/localhost/wordpress/wp-includes/js/jquery/jquery4a5f.js	(from http://localhost/wordpress/)
20:14:43	11671/11671	---M--	200	added ('OK')	image/jpeg	etag:%222d97-59a27b844e0de%22	http://localhost/wordpress/wp-content/uploads/2019/12/SDL_Trados_Studio_Web_Icons_012.jpg	C:/My%20Web%20Sites/inkedtranslations/localhost/wordpress/wp-content/uploads/2019/12/SDL_Trados_Studio_Web_Icons_012.jpg	(from http://localhost/wordpress/)
20:14:43	15615/15615	---M-Z	200	added ('OK')	application/javascript	etag:%223cff-59a29376fa7ce-gzip%22	http://localhost/wordpress/wp-content/plugins/animated-typing-effect/assets/js/typed.js?ver=1	C:/My%20Web%20Sites/inkedtranslations/localhost/wordpress/wp-content/plugins/animated-typing-effect/assets/js/typed68b3.js	(from http://localhost/wordpress/)
20:14:43	771/771	---M-Z	200	added ('OK')	application/javascript	etag:%22303-59a29376fa3c2-gzip%22	http://localhost/wordpress/wp-content/plugins/animated-typing-effect/assets/js/typed.fe.js?ver=1	C:/My%20Web%20Sites/inkedtranslations/localhost/wordpress/wp-content/plugins/animated-typing-effect/assets/js/typed.fe68b3.js	(from http://localhost/wordpress/)
20:14:44	56229/56229	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Dec%202019%2019:14:43%20GMT	http://localhost/wordpress/contact/	C:/My%20Web%20Sites/inkedtranslations/localhost/wordpress/contact/index.html	(from http://localhost/wordpress/)
20:14:45	8113/8113	---M-Z	200	added ('OK')	application/javascript	etag:%221fb1-58565072701a6-gzip%22	http://localhost/wordpress/wp-includes/js/imagesloaded.min.js?ver=3.2.0	C:/My%20Web%20Sites/inkedtranslations/localhost/wordpress/wp-includes/js/imagesloaded.min55a0.js	(from http://localhost/wordpress/)
20:14:45	18200/18200	---M-Z	200	added ('OK')	application/javascript	etag:%224718-59a2b33f921dd-gzip%22	http://localhost/wordpress/wp-content/plugins/page-scroll-to-id/js/page-scroll-to-id.min.js?ver=1.6.6	C:/My%20Web%20Sites/inkedtranslations/localhost/wordpress/wp-content/plugins/page-scroll-to-id/js/page-scroll-to-id.min7514.js	(from http://localhost/wordpress/)
20:14:45	23576/23576	---M--	200	added ('OK')	image/png	etag:%225c18-59a17eb5020a2%22	http://localhost/wordpress/wp-content/uploads/2019/12/Untitled-1-300x263.png	C:/My%20Web%20Sites/inkedtranslations/localhost/wordpress/wp-content/uploads/2019/12/Untitled-1-300x263.png	(from http://localhost/wordpress/)
20:14:45	1248/1248	---M-Z	200	added ('OK')	application/javascript	etag:%224e0-59a29d6e17724-gzip%22	http://localhost/wordpress/wp-content/themes/oceanwp/assets/js/third/lightbox.min.js?ver=1.7.3	C:/My%20Web%20Sites/inkedtranslations/localhost/wordpress/wp-content/themes/oceanwp/assets/js/third/lightbox.min3e0d.js	(from http://localhost/wordpress/)
20:14:46	19950/19950	---M-Z	200	added ('OK')	application/javascript	etag:%224dee-59a29d6e1b902-gzip%22	http://localhost/wordpress/wp-content/themes/oceanwp/assets/js/third/magnific-popup.min.js?ver=1.7.3	C:/My%20Web%20Sites/inkedtranslations/localhost/wordpress/wp-content/themes/oceanwp/assets/js/third/magnific-popup.min3e0d.js	(from http://localhost/wordpress/)
20:14:46	1399/1399	---M-Z	200	added ('OK')	application/javascript	etag:%22577-599ef8878c0ae-gzip%22	http://localhost/wordpress/wp-includes/js/wp-embed.min.js?ver=5.3.2	C:/My%20Web%20Sites/inkedtranslations/localhost/wordpress/wp-includes/js/wp-embed.min9dff.js	(from http://localhost/wordpress/)
20:14:46	6482/6482	---M-Z	200	added ('OK')	application/javascript	etag:%221952-599ef88620eb9-gzip%22	http://localhost/wordpress/wp-includes/js/jquery/ui/position.min.js?ver=1.11.4	C:/My%20Web%20Sites/inkedtranslations/localhost/wordpress/wp-includes/js/jquery/ui/position.mine899.js	(from http://localhost/wordpress/)
20:14:47	10681/10681	---M-Z	200	added ('OK')	application/javascript	etag:%2229b9-59a29cc6f2e88-gzip%22	http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/dialog/dialog.min.js?ver=4.7.3	C:/My%20Web%20Sites/inkedtranslations/localhost/wordpress/wp-content/plugins/elementor/assets/lib/dialog/dialog.minfe9d.js	(from http://localhost/wordpress/)
20:14:48	12198/12198	---M-Z	200	added ('OK')	application/javascript	etag:%222fa6-59a29cc7a1058-gzip%22	http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/My%20Web%20Sites/inkedtranslations/localhost/wordpress/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from http://localhost/wordpress/)
20:14:49	59625/59625	---M-Z	200	added ('OK')	application/javascript	etag:%22e8e9-59a29cc6bb360-gzip%22	http://localhost/wordpress/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=2.8.2	C:/My%20Web%20Sites/inkedtranslations/localhost/wordpress/wp-content/plugins/elementor/assets/js/frontend-modules.min4dc3.js	(from http://localhost/wordpress/)
20:14:50	124300/124300	---M-Z	200	added ('OK')	application/javascript	etag:%221e58c-59a29d6dfe892-gzip%22	http://localhost/wordpress/wp-content/themes/oceanwp/assets/js/main.min.js?ver=1.7.3	C:/My%20Web%20Sites/inkedtranslations/localhost/wordpress/wp-content/themes/oceanwp/assets/js/main.min3e0d.js	(from http://localhost/wordpress/)
20:14:53	94508/94508	---M-Z	200	added ('OK')	application/javascript	etag:%221712c-59a29cc6cdbd0-gzip%22	http://localhost/wordpress/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=2.8.2	C:/My%20Web%20Sites/inkedtranslations/localhost/wordpress/wp-content/plugins/elementor/assets/js/frontend.min4dc3.js	(from http://localhost/wordpress/)
20:14:53	76863/76863	---MC-	200	added ('OK')	application/json	date:Sat,%2021%20Dec%202019%2019:14:41%20GMT	http://localhost/wordpress/wp-json/	C:/My%20Web%20Sites/inkedtranslations/localhost/wordpress/wp-json/index.html	(from http://localhost/wordpress/)
20:14:53	125578/125578	---M-Z	200	added ('OK')	application/javascript	etag:%221ea8a-59a29cc791eff-gzip%22	http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=4.4.6	C:/My%20Web%20Sites/inkedtranslations/localhost/wordpress/wp-content/plugins/elementor/assets/lib/swiper/swiper.min4f24.js	(from http://localhost/wordpress/)
20:15:05	75336/75336	---M--	200	added ('OK')	font/woff2	etag:%2212648-59a29d6dc3bcb%22	http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/inkedtranslations/localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-brands-400.woff2	(from http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
20:15:07	88428/88428	---M--	200	added ('OK')	font/woff	etag:%221596c-59a29d6dc2c6e%22	http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/inkedtranslations/localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-brands-400.woff	(from http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
20:15:08	700503/700503	---M--	200	added ('OK')	image/svg+xml	etag:%22ab057-59a29d6dbe68b%22	http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/inkedtranslations/localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-brands-400.svg	(from http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
20:15:13	130906/130906	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221ff5a-59a29d6dbb9fc%22	http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/inkedtranslations/localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-brands-400.eot	(from http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
20:15:15	34394/34394	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22865a-59a29d6dc4b4b%22	http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/inkedtranslations/localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-regular-400.eot	(from http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
20:15:15	13584/13584	---M--	200	added ('OK')	font/woff2	etag:%223510-59a29d6dc9497%22	http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/inkedtranslations/localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-regular-400.woff2	(from http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
20:15:16	130906/130906	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221ff5a-59a29d6dbb9fc%22	http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-brands-400.eot?	C:/My%20Web%20Sites/inkedtranslations/localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-brands-400d41d.eot	(from http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
20:15:18	16804/16804	---M--	200	added ('OK')	font/woff	etag:%2241a4-59a29d6dc8517%22	http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/inkedtranslations/localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-regular-400.woff	(from http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
20:15:18	144452/144452	---M--	200	added ('OK')	image/svg+xml	etag:%2223444-59a29d6dc5c68%22	http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/inkedtranslations/localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-regular-400.svg	(from http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
20:15:20	34394/34394	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22865a-59a29d6dc4b4b%22	http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/inkedtranslations/localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-regular-400d41d.eot	(from http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
20:15:21	34096/34096	---M--	200	added ('OK')	font/ttf	etag:%228530-59a29d6dc73a7%22	http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/inkedtranslations/localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-regular-400.ttf	(from http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
20:15:27	130600/130600	---M--	200	added ('OK')	font/ttf	etag:%221fe28-59a29d6dc16fb%22	http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/inkedtranslations/localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-brands-400.ttf	(from http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
20:15:33	75728/75728	---M--	200	added ('OK')	font/woff2	etag:%22127d0-59a29d6dd1a47%22	http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/inkedtranslations/localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900.woff2	(from http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
20:15:43	98384/98384	---M--	200	added ('OK')	font/woff	etag:%2218050-59a29d6dd0aed%22	http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/inkedtranslations/localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900.woff	(from http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
20:15:43	842605/842605	---M--	200	added ('OK')	image/svg+xml	etag:%22cdb6d-59a29d6dcbf39%22	http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/inkedtranslations/localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900.svg	(from http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
20:15:51	192758/192758	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222f0f6-59a29d6dca607%22	http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/inkedtranslations/localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900.eot	(from http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
20:15:53	54266/54266	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22d3fa-59a29d6dd2bb8%22	http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Icons.eot?v=2.4.0	C:/My%20Web%20Sites/inkedtranslations/localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Iconsb26c.eot	(from http://localhost/wordpress/wp-content/themes/oceanwp/assets/css/third/simple-line-icons.min.css?ver=2.4.0)
20:15:53	192758/192758	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222f0f6-59a29d6dca607%22	http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/inkedtranslations/localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/webfonts/fa-solid-900d41d.eot	(from http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/fontawesome/css/all.min.css?ver=5.11.2)
20:15:56	30064/30064	---M--	200	added ('OK')	font/woff2	etag:%227570-59a29d6dd7caf%22	http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Icons.woff2?v=2.4.0	C:/My%20Web%20Sites/inkedtranslations/localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Iconsb26c.woff2	(from http://localhost/wordpress/wp-content/themes/oceanwp/assets/css/third/simple-line-icons.min.css?ver=2.4.0)
20:15:56	239045/239045	---M--	200	added ('OK')	image/svg+xml	etag:%223a5c5-59a29d6dd3f17%22	http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Icons.svg?v=2.4.0	C:/My%20Web%20Sites/inkedtranslations/localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Iconsb26c.svg	(from http://localhost/wordpress/wp-content/themes/oceanwp/assets/css/third/simple-line-icons.min.css?ver=2.4.0)
20:15:57	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22800-59a29d6dd8cba%22	http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/slick/slick.eot	C:/My%20Web%20Sites/inkedtranslations/localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/slick/slick.eot	(from http://localhost/wordpress/wp-content/themes/oceanwp/assets/css/third/slick.min.css?ver=1.6.0)
20:15:58	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22800-59a29d6dd8cba%22	http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/slick/slick.eot?	C:/My%20Web%20Sites/inkedtranslations/localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/slick/slickd41d.eot	(from http://localhost/wordpress/wp-content/themes/oceanwp/assets/css/third/slick.min.css?ver=1.6.0)
20:15:58	1380/1380	---M--	200	added ('OK')	font/woff	etag:%22564-59a29d6dd95c2%22	http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/slick/slick.woff	C:/My%20Web%20Sites/inkedtranslations/localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/slick/slick.woff	(from http://localhost/wordpress/wp-content/themes/oceanwp/assets/css/third/slick.min.css?ver=1.6.0)
20:15:59	1892/1892	---M--	200	added ('OK')	font/ttf	etag:%22764-59a29d6dd91e0%22	http://localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/slick/slick.ttf	C:/My%20Web%20Sites/inkedtranslations/localhost/wordpress/wp-content/themes/oceanwp/assets/fonts/slick/slick.ttf	(from http://localhost/wordpress/wp-content/themes/oceanwp/assets/css/third/slick.min.css?ver=1.6.0)
